Day,Month,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Total_load
31,12,0.28,0.288,0.146,244.02,1.4,0,1,0,4.8
31,12,0.29,1.52,0.128,242.76,7.6,0,1,0,25.33333333
31,12,0.3,2.378,0.114,241.82,9.8,0,1,0,39.63333333
31,12,0.31,1.398,0.126,242.39,7.2,0,1,0,23.3
31,12,0.32,0.282,0.138,242.45,1.2,0,2,0,4.7
31,12,0.33,0.284,0.142,243.3,1.2,0,1,0,4.733333333
31,12,0.34,0.282,0.138,243.11,1.2,0,1,0,4.7
31,12,0.35,0.212,0,243.14,1,0,0,0,3.533333333
31,12,0.36,0.212,0,243.51,1,0,0,0,3.533333333
31,12,0.37,0.232,0,243.84,1.2,0,0,0,3.866666667
31,12,0.38,0.324,0.158,243.87,1.4,0,0,0,5.4
31,12,0.39,0.32,0.156,243.53,1.4,0,0,0,5.333333333
31,12,0.4,2.306,0.128,241.81,9.6,0,0,0,38.43333333
31,12,0.41,2.4,0.124,241.41,9.8,0,0,0,40
31,12,0.42,0.696,0.152,243.44,4.4,0,0,0,11.6
31,12,0.43,0.314,0.16,244.07,1.4,0,0,0,5.233333333
31,12,0.44,0.312,0.158,243.77,1.4,0,0,0,5.2
31,12,0.45,0.31,0.154,243.1,1.4,0,0,0,5.166666667
31,12,0.46,0.31,0.158,243.71,1.4,0,0,0,5.166666667
31,12,0.47,0.31,0.16,244.26,1.4,0,0,0,5.166666667
31,12,0.48,0.308,0.158,243.8,1.4,0,0,0,5.133333333
31,12,0.49,0.308,0.16,244.09,1.4,0,0,0,5.133333333
31,12,0.5,1.46,0.14,242.65,7.4,0,0,0,24.33333333
31,12,0.51,2.374,0.088,241.82,9.8,0,0,0,39.56666667
31,12,0.52,1.37,0,243.26,7,0,0,0,22.83333333
31,12,0.53,0.214,0,244.78,1,0,0,0,3.566666667
31,12,0.54,0.214,0,244.67,1,0,0,0,3.566666667
31,12,0.55,0.216,0,245.33,1,0,0,0,3.6
31,12,0.56,0.214,0,245,1,0,0,0,3.566666667
31,12,0.57,0.214,0,244.56,1,0,0,0,3.566666667
31,12,0.58,0.214,0,244.21,1,0,0,0,3.566666667
31,12,0.59,0.258,0.06,243.29,1.2,0,0,0,4.3
31,12,1,0.286,0.122,242.63,1.2,0,0,0,4.766666667
31,12,1.01,2.218,0.094,240.94,9.4,0,0,0,36.96666667
31,12,1.02,2.374,0.094,241.44,9.8,0,0,0,39.56666667
31,12,1.03,0.796,0.124,243.96,5,0,0,0,13.26666667
31,12,1.04,0.286,0.122,242.75,1.2,0,0,0,4.766666667
31,12,1.05,0.284,0.122,242.72,1.2,0,0,0,4.733333333
31,12,1.06,0.28,0.116,241.55,1.2,0,0,0,4.666666667
31,12,1.07,0.264,0.092,240.32,1.2,0,0,0,4.4
31,12,1.08,0.206,0,240.07,0.8,0,0,0,3.433333333
31,12,1.09,0.206,0,240.62,0.8,0,0,0,3.433333333
31,12,1.1,0.206,0,240.58,0.8,0,0,0,3.433333333
31,12,1.11,0.66,0,240.51,4.4,0,0,0,11
31,12,1.12,2.258,0,238.92,9.4,0,0,0,37.63333333
31,12,1.13,2.244,0,238.35,9.4,0,0,0,37.4
31,12,1.14,0.314,0,240.69,2.2,0,0,0,5.233333333
31,12,1.15,0.316,0.14,240.64,1.4,0,0,0,5.266666667
31,12,1.16,0.314,0.142,241.12,1.4,0,0,0,5.233333333
31,12,1.17,0.312,0.14,240.74,1.4,0,0,0,5.2
31,12,1.18,0.31,0.14,240.54,1.4,0,0,0,5.166666667
31,12,1.19,0.308,0.142,240.74,1.4,0,0,0,5.133333333
31,12,1.2,0.308,0.144,241.41,1.4,0,0,0,5.133333333
31,12,1.21,0.306,0.144,241.58,1.4,0,0,0,5.1
31,12,1.22,1.084,0.136,241.24,6.2,0,0,0,18.06666667
31,12,1.23,2.354,0.114,239.13,9.8,0,0,0,39.23333333
31,12,1.24,2.032,0.118,239.4,9,0,0,0,33.86666667
31,12,1.25,0.302,0.144,241.31,1.4,0,0,0,5.033333333
31,12,1.26,0.302,0.146,241.47,1.4,0,0,0,5.033333333
31,12,1.27,0.302,0.144,241.15,1.4,0,0,0,5.033333333
31,12,1.28,0.24,0.056,242,1,0,0,0,4
31,12,1.29,0.21,0,242.45,0.8,0,0,0,3.5
31,12,1.3,0.208,0,241.7,0.8,0,0,0,3.466666667
31,12,1.31,0.208,0,241.22,0.8,0,0,0,3.466666667
31,12,1.32,0.208,0,241.68,0.8,0,0,0,3.466666667
31,12,1.33,1.754,0,240.46,8.2,0,0,0,29.23333333
31,12,1.34,2.282,0,240.41,9.4,0,0,0,38.03333333
31,12,1.35,1.068,0,242.38,6,0,0,0,17.8
31,12,1.36,0.214,0,243.8,1,0,0,0,3.566666667
31,12,1.37,0.212,0,243.46,1,0,0,0,3.533333333
31,12,1.38,0.21,0,242.76,1,0,0,0,3.5
31,12,1.39,0.212,0,243.06,1,0,0,0,3.533333333
31,12,1.4,0.21,0,242.71,0.8,0,0,0,3.5
31,12,1.41,0.21,0,242.62,0.8,0,0,0,3.5
31,12,1.42,0.3,0.118,242.65,1.4,0,0,0,5
31,12,1.43,0.786,0.116,242.41,5,0,0,0,13.1
31,12,1.44,2.37,0.094,241.06,9.8,0,0,0,39.5
31,12,1.45,2.014,0.1,241.73,8.8,0,0,0,33.56666667
31,12,1.46,0.288,0.128,243.94,1.2,0,0,0,4.8
31,12,1.47,0.324,0.126,243.68,1.4,0,0,0,5.4
31,12,1.48,0.384,0.116,242.03,1.6,0,0,0,6.4
31,12,1.49,0.28,0.118,242.08,1.2,0,0,0,4.666666667
31,12,1.5,0.218,0,242.25,1,0,0,0,3.633333333
31,12,1.51,0.284,0.09,242.25,1.4,0,0,0,4.733333333
31,12,1.52,0.324,0.156,243.54,1.4,0,0,0,5.4
31,12,1.53,0.544,0.162,244.86,3.6,0,0,0,9.066666667
31,12,1.54,2.442,0.134,243.36,10,0,0,0,40.7
31,12,1.55,2.28,0.138,243.83,9.6,0,0,0,38
31,12,1.56,0.318,0.168,245.56,1.4,0,0,0,5.3
31,12,1.57,0.316,0.164,244.79,1.4,0,0,0,5.266666667
31,12,1.58,0.312,0.16,244.18,1.4,0,0,0,5.2
31,12,1.59,0.308,0.154,243.06,1.4,0,0,0,5.133333333
31,12,2,0.306,0.152,242.45,1.4,0,0,0,5.1
31,12,2.01,0.31,0.162,244.07,1.4,0,0,0,5.166666667
31,12,2.02,0.316,0.176,246.65,1.4,0,0,0,5.266666667
31,12,2.03,0.852,0.172,246.69,5.2,0,0,0,14.2
31,12,2.04,2.446,0.122,245.07,10,0,0,0,40.76666667
31,12,2.05,1.696,0,245.45,8,0,0,0,28.26666667
31,12,2.06,0.22,0,246.86,1,0,0,0,3.666666667
31,12,2.07,0.22,0,247.15,1,0,0,0,3.666666667
31,12,2.08,0.22,0,247.09,1,0,0,0,3.666666667
31,12,2.09,0.22,0,247.17,1,0,0,0,3.666666667
31,12,2.1,0.22,0,247.17,1,0,0,0,3.666666667
31,12,2.11,0.222,0,247.71,1,0,0,0,3.7
31,12,2.12,0.222,0,248.14,1,0,0,0,3.7
31,12,2.13,1.512,0,246.67,7.4,0,0,0,25.2
31,12,2.14,2.376,0,245.66,9.6,0,0,0,39.6
31,12,2.15,0.97,0,247.16,5.6,0,0,0,16.16666667
31,12,2.16,0.222,0,248.03,1,0,0,0,3.7
31,12,2.17,0.22,0,247.02,1,0,0,0,3.666666667
31,12,2.18,0.22,0,246.82,1,0,0,0,3.666666667
31,12,2.19,0.22,0,246.98,1,0,0,0,3.666666667
31,12,2.2,0.22,0,246.7,1,0,0,0,3.666666667
31,12,2.21,0.22,0,246.96,1,0,0,0,3.666666667
31,12,2.22,1.478,0,245.92,7.4,0,0,0,24.63333333
31,12,2.23,2.366,0,245.13,9.6,0,0,0,39.43333333
31,12,2.24,1.07,0,246.41,6,0,0,0,17.83333333
31,12,2.25,0.312,0.144,247.46,1.6,0,0,0,5.2
31,12,2.26,0.298,0.146,247.36,1.4,0,0,0,4.966666667
31,12,2.27,0.296,0.142,246.78,1.4,0,0,0,4.933333333
31,12,2.28,0.418,0.286,247.45,2,0,0,0,6.966666667
31,12,2.29,0.406,0.29,247.32,2,0,0,0,6.766666667
31,12,2.3,0.4,0.286,246.83,2,0,0,0,6.666666667
31,12,2.31,1.032,0.284,246.01,6,0,0,0,17.2
31,12,2.32,2.598,0.358,244.56,10.6,0,0,0,43.3
31,12,2.33,1.89,0.278,244.85,8.8,0,2,0,31.5
31,12,2.34,0.402,0.304,246.33,2,0,1,0,6.7
31,12,2.35,0.402,0.302,246.28,2,0,2,0,6.7
31,12,2.36,0.4,0.304,246.35,2,0,1,0,6.666666667
31,12,2.37,0.4,0.306,246.66,2,0,1,0,6.666666667
31,12,2.38,0.4,0.304,246.57,2,0,2,0,6.666666667
31,12,2.39,0.4,0.306,246.72,2,0,1,0,6.666666667
31,12,2.4,0.4,0.308,247.17,2,0,2,0,6.666666667
31,12,2.41,2.404,0.18,245.53,9.8,0,1,0,40.06666667
31,12,2.42,2.464,0.136,246.12,10,0,1,0,41.06666667
31,12,2.43,0.436,0.17,248.56,2.8,0,2,0,7.266666667
31,12,2.44,0.304,0.17,248.19,1.4,0,1,0,5.066666667
31,12,2.45,0.302,0.164,247.28,1.4,0,2,0,5.033333333
31,12,2.46,0.3,0.164,247.36,1.4,0,1,0,5
31,12,2.47,0.3,0.164,247.34,1.4,0,1,0,5
31,12,2.48,0.298,0.162,246.86,1.4,0,2,0,4.966666667
31,12,2.49,0.298,0.166,247.36,1.4,0,1,0,4.966666667
31,12,2.5,0.892,0.156,246.9,5.4,0,1,0,14.86666667
31,12,2.51,2.446,0.132,245.35,10,0,1,0,40.76666667
31,12,2.52,1.858,0.142,245.91,8.4,0,2,0,30.96666667
31,12,2.53,0.294,0.162,246.85,1.4,0,1,0,4.9
31,12,2.54,0.294,0.16,246.6,1.4,0,1,0,4.9
31,12,2.55,0.292,0.16,246.58,1.4,0,1,0,4.866666667
31,12,2.56,0.294,0.162,246.79,1.4,0,2,0,4.9
31,12,2.57,0.294,0.162,246.94,1.4,0,1,0,4.9
31,12,2.58,0.294,0.164,247.28,1.4,0,1,0,4.9
31,12,2.59,0.234,0.058,246.5,1,0,0,0,3.9
31,12,3,2.14,0,244.13,9,0,0,0,35.66666667
31,12,3.01,2.342,0,243.88,9.6,0,0,0,39.03333333
31,12,3.02,0.52,0,245.9,3.6,0,0,0,8.666666667
31,12,3.03,0.22,0,246.47,1,0,0,0,3.666666667
31,12,3.04,0.256,0.066,246.48,1.2,0,0,0,4.266666667
31,12,3.05,0.332,0.178,247.05,1.6,0,0,0,5.533333333
31,12,3.06,0.33,0.182,247.46,1.6,0,0,0,5.5
31,12,3.07,0.326,0.178,247.12,1.4,0,0,0,5.433333333
31,12,3.08,0.42,0.29,247.05,2.2,0,0,0,7
31,12,3.09,1.616,0.27,246.19,8,0,0,0,26.93333333
31,12,3.1,2.546,0.254,245.38,10.4,0,0,0,42.43333333
31,12,3.11,1.164,0.278,246.61,6.4,0,0,0,19.4
31,12,3.12,0.394,0.286,246.76,2,0,0,0,6.566666667
31,12,3.13,0.39,0.284,246.49,2,0,0,0,6.5
31,12,3.14,0.388,0.282,246.28,2,0,0,0,6.466666667
31,12,3.15,0.386,0.282,246.31,2,0,0,0,6.433333333
31,12,3.16,0.314,0.176,246.68,1.4,0,0,0,5.233333333
31,12,3.17,0.298,0.154,247.36,1.4,0,0,0,4.966666667
31,12,3.18,0.488,0,247.6,3.6,0,0,0,8.133333333
31,12,3.19,2.378,0,245.59,9.6,0,0,0,39.63333333
31,12,3.2,1.982,0,246.21,8.6,0,0,0,33.03333333
31,12,3.21,0.222,0,247.87,1,0,0,0,3.7
31,12,3.22,0.218,0,245.83,1,0,0,0,3.633333333
31,12,3.23,0.216,0,244.89,1,0,0,0,3.6
31,12,3.24,0.216,0,245.32,1,0,0,0,3.6
31,12,3.25,0.218,0,245.78,1,0,0,0,3.633333333
31,12,3.26,0.216,0,245.75,1,0,0,0,3.6
31,12,3.27,0.22,0,246.73,1,0,0,0,3.666666667
31,12,3.28,1.76,0,245.51,8.2,0,0,0,29.33333333
31,12,3.29,2.354,0,244.48,9.6,0,0,0,39.23333333
31,12,3.3,0.766,0,246.2,4.8,0,0,0,12.76666667
31,12,3.31,0.22,0,247.1,1,0,0,0,3.666666667
31,12,3.32,0.22,0,246.45,1,0,0,0,3.666666667
31,12,3.33,0.22,0,246.49,1,0,0,0,3.666666667
31,12,3.34,0.22,0,247.17,1,0,0,0,3.666666667
31,12,3.35,0.218,0,246.41,1,0,0,0,3.633333333
31,12,3.36,0.22,0,246.63,1,0,0,0,3.666666667
31,12,3.37,1.49,0,245.38,7.4,0,0,0,24.83333333
31,12,3.38,2.358,0,244.67,9.6,0,0,0,39.3
31,12,3.39,1.048,0,245.95,6,0,0,0,17.46666667
31,12,3.4,0.218,0,246.55,1,0,0,0,3.633333333
31,12,3.41,0.328,0.154,245.94,1.6,0,0,0,5.466666667
31,12,3.42,0.326,0.166,245.31,1.4,0,0,0,5.433333333
31,12,3.43,0.324,0.17,245.78,1.4,0,0,0,5.4
31,12,3.44,0.32,0.166,245.2,1.4,0,0,0,5.333333333
31,12,3.45,0.32,0.166,245.21,1.4,0,0,0,5.333333333
31,12,3.46,1.58,0.14,243.03,7.8,0,0,0,26.33333333
31,12,3.47,2.412,0.128,242.28,9.8,0,0,0,40.2
31,12,3.48,1.234,0.146,243.32,6.6,0,0,0,20.56666667
31,12,3.49,0.312,0.162,244.59,1.4,0,0,0,5.2
31,12,3.5,0.314,0.17,245.84,1.4,0,0,0,5.233333333
31,12,3.51,0.314,0.17,245.85,1.4,0,0,0,5.233333333
31,12,3.52,0.408,0.28,245.9,2,0,0,0,6.8
31,12,3.53,0.386,0.274,245.7,1.8,0,0,0,6.433333333
31,12,3.54,0.294,0.136,245.51,1.4,0,0,0,4.9
31,12,3.55,0.964,0.126,244.75,5.6,0,0,0,16.06666667
31,12,3.56,2.408,0.104,243.29,9.8,0,0,0,40.13333333
31,12,3.57,1.83,0.112,244.09,8.4,0,0,0,30.5
31,12,3.58,0.29,0.138,245.8,1.4,0,0,0,4.833333333
31,12,3.59,0.282,0.126,245.24,1.2,0,0,0,4.7
31,12,4,0.216,0,244.75,1,0,0,0,3.6
31,12,4.01,0.216,0,244.71,1,0,0,0,3.6
31,12,4.02,0.216,0,244.62,1,0,0,0,3.6
31,12,4.03,0.216,0,244.6,1,0,0,0,3.6
31,12,4.04,1.538,0,243.42,7.6,0,0,0,25.63333333
31,12,4.05,2.334,0,243.27,9.6,0,0,0,38.9
31,12,4.06,1.016,0,244.73,5.8,0,0,0,16.93333333
31,12,4.07,0.216,0,244.88,1,0,0,0,3.6
31,12,4.08,0.218,0,245.12,1,0,0,0,3.633333333
31,12,4.09,0.218,0,244.99,1,0,0,0,3.633333333
31,12,4.1,0.218,0,245.82,1,0,0,0,3.633333333
31,12,4.11,0.22,0,246.24,1,0,0,0,3.666666667
31,12,4.12,0.218,0,245.62,1,0,0,0,3.633333333
31,12,4.13,1.97,0,244.24,8.6,0,0,0,32.83333333
31,12,4.14,2.338,0,243.61,9.6,0,0,0,38.96666667
31,12,4.15,0.614,0,245.15,4.2,0,0,0,10.23333333
31,12,4.16,0.22,0,246.18,1,0,0,0,3.666666667
31,12,4.17,0.276,0.088,246.99,1.4,0,0,0,4.6
31,12,4.18,0.33,0.17,245.84,1.4,0,0,0,5.5
31,12,4.19,0.326,0.17,245.65,1.4,0,0,0,5.433333333
31,12,4.2,0.324,0.17,245.82,1.4,0,0,0,5.4
31,12,4.21,0.472,0.166,245.41,3,0,0,0,7.866666667
31,12,4.22,2.438,0.134,243.25,10,0,0,0,40.63333333
31,12,4.23,2.274,0.138,243.74,9.6,0,0,0,37.9
31,12,4.24,0.318,0.168,245.43,1.4,0,0,0,5.3
31,12,4.25,0.314,0.166,245.11,1.4,0,0,0,5.233333333
31,12,4.26,0.314,0.168,245.29,1.4,0,0,0,5.233333333
31,12,4.27,0.336,0.17,245.59,1.6,0,0,0,5.6
31,12,4.28,0.332,0.166,245.08,1.6,0,0,0,5.533333333
31,12,4.29,0.314,0.162,244.28,1.4,0,0,0,5.233333333
31,12,4.3,0.714,0.084,244,4.6,0,0,0,11.9
31,12,4.31,2.724,0,241.84,11.4,0,0,5,45.4
31,12,4.32,3.112,0,241.48,13.2,0,0,18,51.86666667
31,12,4.33,1.334,0,243.29,5.4,0,0,19,22.23333333
31,12,4.34,1.322,0,243.36,5.4,0,0,18,22.03333333
31,12,4.35,1.318,0,243.58,5.4,0,0,19,21.96666667
31,12,4.36,1.352,0,244.42,5.6,0,0,18,22.53333333
31,12,4.37,1.388,0.116,243.81,5.6,0,0,18,23.13333333
31,12,4.38,1.384,0.114,243.5,5.6,0,0,19,23.06666667
31,12,4.39,2.158,0.104,242.69,9.8,0,0,18,35.96666667
31,12,4.4,3.456,0.088,241.51,14.2,0,0,18,57.6
31,12,4.41,2.81,0.096,241.99,12.2,0,0,18,46.83333333
31,12,4.42,1.378,0.114,243.39,5.6,0,0,18,22.96666667
31,12,4.43,1.382,0.118,243.99,5.6,0,0,18,23.03333333
31,12,4.44,1.36,0.08,244.31,5.6,0,0,18,22.66666667
31,12,4.45,1.306,0,243.57,5.2,0,0,18,21.76666667
31,12,4.46,1.314,0,244.26,5.4,0,0,19,21.9
31,12,4.47,1.306,0,243.48,5.2,0,0,18,21.76666667
31,12,4.48,2.39,0,242.07,10.8,0,0,18,39.83333333
31,12,4.49,3.378,0,241.51,14,0,0,18,56.3
31,12,4.5,2.406,0,242.38,10.8,0,0,18,40.1
31,12,4.51,1.3,0,243.09,5.2,0,0,18,21.66666667
31,12,4.52,1.302,0,243.19,5.2,0,0,18,21.7
31,12,4.53,1.304,0,243.4,5.2,0,0,18,21.73333333
31,12,4.54,1.39,0.098,243.45,5.6,0,0,18,23.16666667
31,12,4.55,1.422,0.15,244.24,5.8,0,0,18,23.7
31,12,4.56,1.422,0.152,244.65,5.8,0,0,19,23.7
31,12,4.57,3.036,0.128,242.53,13,0,0,18,50.6
31,12,4.58,3.568,0.228,241.74,14.8,0,0,18,59.46666667
31,12,4.59,2.06,0.266,243.27,9.2,0,2,18,34.33333333
31,12,5,1.482,0.27,243.24,6.2,0,1,18,24.7
31,12,5.01,1.484,0.272,243.42,6.2,0,1,18,24.73333333
31,12,5.02,1.486,0.274,243.6,6.2,0,2,18,24.76666667
31,12,5.03,1.486,0.274,243.75,6.2,0,1,18,24.76666667
31,12,5.04,1.486,0.276,243.86,6.2,0,2,19,24.76666667
31,12,5.05,1.486,0.276,243.9,6.2,0,1,18,24.76666667
31,12,5.06,2.848,0.248,241.29,12.4,0,1,18,47.46666667
31,12,5.07,3.466,0.122,241.34,14.2,0,2,17,57.76666667
31,12,5.08,2.564,0.118,242.1,11.4,0,1,18,42.73333333
31,12,5.09,1.38,0.13,242.85,5.6,0,2,18,23
31,12,5.1,1.376,0.128,242.59,5.6,0,1,18,22.93333333
31,12,5.11,1.38,0.132,243.19,5.6,0,1,19,23
31,12,5.12,1.37,0.126,242.18,5.6,0,2,17,22.83333333
31,12,5.13,1.368,0.126,242.18,5.6,0,1,18,22.8
31,12,5.14,1.38,0.132,243.35,5.6,0,1,19,23
31,12,5.15,2.262,0.122,242.66,10.2,0,2,18,37.7
31,12,5.16,2.84,0.112,241.69,11.8,0,1,8,47.33333333
31,12,5.17,1.878,0.124,242.75,8.6,0,1,0,31.3
31,12,5.18,0.29,0.146,244.2,1.4,0,1,0,4.833333333
31,12,5.19,0.29,0.148,244.2,1.4,0,2,0,4.833333333
31,12,5.2,0.29,0.15,244.87,1.4,0,1,0,4.833333333
31,12,5.21,0.316,0.164,244.67,1.6,0,1,0,5.266666667
31,12,5.22,0.362,0.252,243.77,1.8,0,1,0,6.033333333
31,12,5.23,0.362,0.256,244.22,1.8,0,1,0,6.033333333
31,12,5.24,0.446,0.254,244.01,2.6,0,2,0,7.433333333
31,12,5.25,2.38,0.096,241.38,9.8,0,0,0,39.66666667
31,12,5.26,2.37,0.094,241.35,9.8,0,0,0,39.5
31,12,5.27,0.776,0.12,243.49,4.8,0,0,0,12.93333333
31,12,5.28,0.284,0.126,243.42,1.2,0,0,0,4.733333333
31,12,5.29,0.254,0.08,243.7,1.2,0,0,0,4.233333333
31,12,5.3,0.246,0.048,243.89,1.2,0,0,0,4.1
31,12,5.31,0.326,0.16,244.04,1.4,0,0,0,5.433333333
31,12,5.32,0.324,0.162,244.42,1.4,0,0,0,5.4
31,12,5.33,0.32,0.158,243.93,1.4,0,0,0,5.333333333
31,12,5.34,1.876,0.138,242.86,8.6,0,0,0,31.26666667
31,12,5.35,2.412,0.128,242.07,9.8,0,0,0,40.2
31,12,5.36,1.29,0.144,242.8,6.8,0,0,0,21.5
31,12,5.37,0.314,0.158,243.9,1.4,0,0,0,5.233333333
31,12,5.38,0.312,0.16,243.96,1.4,0,0,0,5.2
31,12,5.39,0.31,0.158,243.65,1.4,0,0,0,5.166666667
31,12,5.4,0.312,0.166,244.98,1.4,0,0,0,5.2
31,12,5.41,0.31,0.162,244.39,1.4,0,0,0,5.166666667
31,12,5.42,0.31,0.16,244.2,1.4,0,0,0,5.166666667
31,12,5.43,1.254,0.078,243.5,6.6,0,0,0,20.9
31,12,5.44,2.32,0,242.45,9.4,0,0,0,38.66666667
31,12,5.45,1.832,0,242.4,8.4,0,0,0,30.53333333
31,12,5.46,0.214,0,244.17,1,0,0,0,3.566666667
31,12,5.47,0.214,0,243.72,1,0,0,0,3.566666667
31,12,5.48,0.214,0,243.59,1,0,0,0,3.566666667
31,12,5.49,0.214,0,243.7,1,0,0,0,3.566666667
31,12,5.5,0.214,0,244.31,1,0,0,0,3.566666667
31,12,5.51,0.216,0,244.85,1,0,0,0,3.6
31,12,5.52,0.694,0,244.19,4.6,0,0,0,11.56666667
31,12,5.53,2.328,0,242.79,9.6,0,0,0,38.8
31,12,5.54,2.144,0,242.74,9,0,0,0,35.73333333
31,12,5.55,0.212,0,242.69,1,0,0,0,3.533333333
31,12,5.56,0.212,0,242.49,0.8,0,0,0,3.533333333
31,12,5.57,0.212,0,242.63,1,0,0,0,3.533333333
31,12,5.58,0.212,0,242.93,1,0,0,0,3.533333333
31,12,5.59,0.236,0,244.13,1,0,0,0,3.933333333
31,12,6,0.25,0,244.54,1,0,0,0,4.166666667
31,12,6.01,0.502,0,243.72,3.4,0,0,0,8.366666667
31,12,6.02,2.342,0,241.87,9.6,0,0,0,39.03333333
31,12,6.03,2.342,0,242.1,9.6,0,0,0,39.03333333
31,12,6.04,0.43,0,243.92,3,0,0,0,7.166666667
31,12,6.05,0.244,0,242.72,1,0,0,0,4.066666667
31,12,6.06,0.244,0,242.99,1,0,0,0,4.066666667
31,12,6.07,0.38,0.168,244.29,2,0,0,0,6.333333333
31,12,6.08,0.432,0.274,244.2,2,0,0,0,7.2
31,12,6.09,0.432,0.28,245.09,2,0,0,0,7.2
31,12,6.1,0.428,0.28,245.06,2,0,0,0,7.133333333
31,12,6.11,1.402,0.266,244.27,7.2,0,0,0,23.36666667
31,12,6.12,2.542,0.248,243.49,10.4,0,0,0,42.36666667
31,12,6.13,1.892,0.26,244.14,8.8,0,0,0,31.53333333
31,12,6.14,0.418,0.28,245.03,2,0,0,0,6.966666667
31,12,6.15,0.352,0.18,243.96,1.6,0,0,0,5.866666667
31,12,6.16,2.404,0.134,242.03,10,0,0,0,40.06666667
31,12,6.17,2.432,0.134,242.05,10,0,0,0,40.53333333
31,12,6.18,2.434,0.136,242.25,10,0,0,0,40.56666667
31,12,6.19,2.582,0.134,242.22,10.6,0,0,0,43.03333333
31,12,6.2,2.696,0,242.66,11,0,0,0,44.93333333
31,12,6.21,2.788,0,242.9,11.4,0,0,0,46.46666667
31,12,6.22,2.948,0,242.37,12,0,0,0,49.13333333
31,12,6.23,3.278,0,242.47,13.6,0,0,0,54.63333333
31,12,6.24,3.476,0,242.29,14.2,0,0,0,57.93333333
31,12,6.25,3.528,0,242.2,14.4,0,0,0,58.8
31,12,6.26,3.524,0,241.88,14.4,0,0,0,58.73333333
31,12,6.27,3.508,0,242.14,14.4,0,0,0,58.46666667
31,12,6.28,3.456,0,241.64,14.2,0,0,0,57.6
31,12,6.29,3.454,0,241.59,14.2,0,0,0,57.56666667
31,12,6.3,3.462,0,241.89,14.2,0,0,0,57.7
31,12,6.31,3.446,0,241.28,14.2,0,0,0,57.43333333
31,12,6.32,3.458,0,241.78,14.2,0,0,0,57.63333333
31,12,6.33,3.474,0,242.35,14.2,0,0,0,57.9
31,12,6.34,3.458,0,241.75,14.2,0,0,0,57.63333333
31,12,6.35,3.466,0,242,14.2,0,0,0,57.76666667
31,12,6.36,3.458,0,241.76,14.2,0,0,0,57.63333333
31,12,6.37,3.45,0,241.43,14.2,0,0,0,57.5
31,12,6.38,3.47,0,242.26,14.2,0,0,0,57.83333333
31,12,6.39,3.432,0,242.28,14,0,0,0,57.2
31,12,6.4,3.13,0,241.89,12.8,0,0,0,52.16666667
31,12,6.41,3.13,0,241.91,12.8,0,0,0,52.16666667
31,12,6.42,3.128,0,241.84,12.8,0,0,0,52.13333333
31,12,6.43,3.29,0,241.8,13.6,0,0,0,54.83333333
31,12,6.44,3.4,0.126,240.91,14,0,0,0,56.66666667
31,12,6.45,3.366,0.126,240.92,14,0,0,0,56.1
31,12,6.46,2.684,0.13,241.68,11.2,0,0,0,44.73333333
31,12,6.47,2.418,0.128,242,10,0,0,0,40.3
31,12,6.48,2.42,0.13,242.63,10,0,0,0,40.33333333
31,12,6.49,2.426,0.132,242.99,10,0,0,0,40.43333333
31,12,6.5,2.426,0.132,243.12,10,0,0,0,40.43333333
31,12,6.51,2.424,0.132,242.98,10,0,0,0,40.4
31,12,6.52,2.43,0.134,243.39,10,0,0,0,40.5
31,12,6.53,2.5,0.226,242.62,10.2,0,0,0,41.66666667
31,12,6.54,2.478,0.232,242.19,10.2,0,0,0,41.3
31,12,6.55,2.47,0.23,241.73,10.2,0,0,0,41.16666667
31,12,6.56,2.456,0.22,241.25,10.2,0,0,0,40.93333333
31,12,6.57,2.446,0.12,241.5,10,0,0,0,40.76666667
31,12,6.58,2.624,0.114,240.65,11.2,0,0,0,43.73333333
31,12,6.59,6.722,0.076,236.88,28.4,0,0,0,112.0333333
31,12,7,6.17,0.082,237.99,26,0,0,0,102.8333333
31,12,7.01,2.926,0.064,242.13,12.2,0,0,0,48.76666667
31,12,7.02,2.976,0,241.87,12.4,0,0,0,49.6
31,12,7.03,3.574,0,240.42,14.8,0,0,0,59.56666667
31,12,7.04,3.498,0,240.57,14.4,0,0,0,58.3
31,12,7.05,3.466,0,239.8,14.4,0,0,0,57.76666667
31,12,7.06,3.596,0,239.76,15,0,0,0,59.93333333
31,12,7.07,4.524,0,239.22,18.8,0,0,0,75.4
31,12,7.08,2.926,0,240.86,12.4,0,0,0,48.76666667
31,12,7.09,2.524,0,241.26,10.4,0,0,0,42.06666667
31,12,7.1,2.586,0,241.01,10.6,0,0,0,43.1
31,12,7.11,2.608,0,240.9,10.8,0,0,0,43.46666667
31,12,7.12,2.62,0,241.07,10.8,0,0,0,43.66666667
31,12,7.13,2.622,0,241.02,10.8,0,0,0,43.7
31,12,7.14,2.618,0,241.01,10.8,0,0,0,43.63333333
31,12,7.15,2.612,0,240.83,10.8,0,0,0,43.53333333
31,12,7.16,2.598,0,240.65,10.8,0,0,0,43.3
31,12,7.17,2.584,0,239.83,10.8,0,0,0,43.06666667
31,12,7.18,2.584,0,239.3,10.8,0,0,0,43.06666667
