Date,Month,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Total_load
18,4,2.39,0.336,0,242.56,1.4,0,0,0,5.6
18,4,2.4,0.356,0,242.73,1.6,0,0,1,5.933333333
18,4,2.41,0.338,0,243.48,1.4,0,0,1,5.633333333
18,4,2.42,0.708,0.074,243.32,3.2,0,1,6,11.8
18,4,2.43,0.948,0.124,242.83,4,0,0,10,15.8
18,4,2.44,1.114,0.264,242.58,4.8,0,0,12,18.56666667
18,4,2.45,1.14,0.288,242.07,4.8,0,0,11,19
18,4,2.46,1.194,0.36,242.04,5.2,0,0,12,19.9
18,4,2.47,0.8,0.28,242.61,3.8,0,0,6,13.33333333
18,4,2.48,0.53,0.226,242.67,2.4,0,1,1,8.833333333
18,4,2.49,0.51,0.224,242.88,2.2,0,0,0,8.5
18,4,2.5,0.528,0.23,243.41,2.4,0,0,1,8.8
18,4,2.51,0.504,0.222,242.92,2.2,0,0,1,8.4
18,4,2.52,0.52,0.226,242.33,2.4,0,0,0,8.666666667
18,4,2.53,0.5,0.222,242.73,2.2,0,0,1,8.333333333
18,4,2.54,0.52,0.228,242.79,2.4,0,1,1,8.666666667
18,4,2.55,0.5,0.224,243.04,2.2,0,0,0,8.333333333
18,4,2.56,0.508,0.214,242.53,2.4,0,0,1,8.466666667
18,4,2.57,0.364,0,242.81,1.6,0,0,1,6.066666667
18,4,2.58,0.342,0,243.13,1.4,0,0,0,5.7
18,4,2.59,0.356,0,242.74,1.6,0,1,1,5.933333333
18,4,3,0.334,0,242.45,1.4,0,0,1,5.566666667
18,4,3.01,0.354,0,242.49,1.6,0,0,0,5.9
18,4,3.02,0.334,0,242.09,1.4,0,0,1,5.566666667
18,4,3.03,0.354,0,242.2,1.6,0,0,1,5.9
18,4,3.04,0.334,0,242.52,1.4,0,0,0,5.566666667
18,4,3.05,0.354,0,242.57,1.6,0,1,1,5.9
18,4,3.06,0.334,0,242.55,1.4,0,0,1,5.566666667
18,4,3.07,0.354,0,242.72,1.6,0,0,0,5.9
18,4,3.08,0.334,0,242.67,1.4,0,0,1,5.566666667
18,4,3.09,0.354,0,242.38,1.6,0,0,1,5.9
18,4,3.1,0.334,0,242.42,1.4,0,0,0,5.566666667
18,4,3.11,0.354,0,242.93,1.6,0,1,1,5.9
18,4,3.12,0.334,0,242.89,1.4,0,0,1,5.566666667
18,4,3.13,0.354,0,242.82,1.6,0,0,0,5.9
18,4,3.14,0.336,0,243.17,1.4,0,0,1,5.6
18,4,3.15,0.356,0,243.49,1.6,0,0,1,5.933333333
18,4,3.16,0.356,0,243.53,1.6,0,0,0,5.933333333
18,4,3.17,0.464,0.122,242.91,2,0,1,1,7.733333333
18,4,3.18,0.44,0.114,242.46,2,0,0,1,7.333333333
18,4,3.19,0.456,0.118,242.13,2,0,0,0,7.6
18,4,3.2,0.434,0.112,241.84,1.8,0,0,1,7.233333333
18,4,3.21,0.452,0.118,241.75,2,0,0,1,7.533333333
18,4,3.22,0.464,0.138,242.14,2.2,0,1,0,7.733333333
18,4,3.23,0.536,0.244,242.33,2.4,0,2,1,8.933333333
18,4,3.24,0.514,0.24,242.48,2.4,0,1,1,8.566666667
18,4,3.25,0.536,0.246,242.73,2.4,0,2,0,8.933333333
19,4,15.06,0.45,0.244,246.15,2,0,2,1,7.5
19,4,15.07,0.448,0.244,246.09,2,0,1,0,7.466666667
19,4,15.08,0.44,0.246,246.41,2,0,1,1,7.333333333
19,4,15.09,0.436,0.246,246.59,2,0,2,1,7.266666667
19,4,15.1,0.434,0.246,246.33,2,0,1,0,7.233333333
19,4,15.11,0.514,0.338,245.72,2.6,0,1,1,8.566666667
19,4,15.12,0.504,0.35,245.33,2.4,0,2,1,8.4
19,4,15.13,0.504,0.35,245.75,2.4,0,1,0,8.4
19,4,15.14,0.502,0.35,245.62,2.4,0,1,1,8.366666667
19,4,15.15,0.5,0.35,245.65,2.4,0,2,1,8.333333333
19,4,15.16,0.5,0.35,245.62,2.4,0,1,0,8.333333333
19,4,15.17,0.446,0.268,245.99,2,0,1,1,7.433333333
19,4,15.18,0.406,0.21,245.81,1.8,0,2,1,6.766666667
19,4,15.19,0.404,0.208,245.59,1.8,0,1,0,6.733333333
19,4,15.2,0.404,0.208,245.66,1.8,0,1,1,6.733333333
19,4,15.21,0.402,0.208,245.53,1.8,0,1,1,6.7
19,4,15.22,0.394,0.208,245.71,1.8,0,2,0,6.566666667
19,4,15.23,0.296,0.046,245.87,1.2,0,0,1,4.933333333
19,4,15.24,0.25,0,246.05,1,0,0,1,4.166666667
19,4,15.25,0.25,0,245.95,1,0,0,1,4.166666667
19,4,15.26,0.252,0,246.35,1,0,0,0,4.2
19,4,15.27,0.252,0,246.3,1,0,0,1,4.2
19,4,15.28,0.254,0,247.09,1,0,0,1,4.233333333
19,4,15.29,0.252,0,247.05,1,0,0,0,4.2
19,4,15.3,0.252,0,246.82,1,0,0,1,4.2
19,4,15.31,0.256,0,246.85,1,0,0,1,4.266666667
19,4,15.32,0.26,0,247.16,1,0,0,0,4.333333333
19,4,15.33,0.26,0,247.12,1,0,0,1,4.333333333
19,4,15.34,0.252,0,246.5,1,0,0,1,4.2
19,4,15.35,0.252,0,246.22,1,0,0,0,4.2
19,4,15.36,0.25,0,246.12,1,0,0,1,4.166666667
19,4,15.37,0.338,0.07,246.31,1.4,0,0,1,5.633333333
19,4,15.38,0.362,0.114,246.24,1.4,0,0,1,6.033333333
19,4,15.39,0.356,0.112,245.57,1.4,0,0,0,5.933333333
19,4,15.4,0.354,0.114,245.67,1.4,0,0,1,5.9
19,4,15.41,0.354,0.114,246.03,1.4,0,0,1,5.9
19,4,15.42,0.352,0.114,245.94,1.4,0,0,0,5.866666667
19,4,15.43,0.35,0.112,245.39,1.4,0,0,1,5.833333333
19,4,15.44,0.348,0.112,245.21,1.4,0,0,1,5.8
19,4,15.45,0.346,0.112,245.24,1.4,0,0,0,5.766666667
19,4,15.46,0.346,0.112,245.09,1.4,0,0,1,5.766666667
19,4,15.47,0.346,0.112,245.15,1.4,0,0,1,5.766666667
19,4,15.48,0.348,0.114,246.03,1.4,0,0,0,5.8
19,4,15.49,0.348,0.116,246.18,1.4,0,0,1,5.8
19,4,15.5,0.3,0,246.34,1.2,0,0,1,5
19,4,15.51,0.252,0,246.44,1,0,0,0,4.2
19,4,15.52,0.252,0,246.45,1,0,0,1,4.2
19,4,15.53,0.25,0,244.86,1,0,0,1,4.166666667
19,4,15.54,0.248,0,244.27,1,0,0,0,4.133333333
19,4,15.55,0.248,0,243.99,1,0,0,1,4.133333333
19,4,15.56,0.248,0,243.95,1,0,0,1,4.133333333
19,4,15.57,0.28,0,244.42,1.2,0,0,1,4.666666667
19,4,15.58,0.326,0.078,244.18,1.4,0,0,0,5.433333333
19,4,15.59,0.326,0.076,243.84,1.4,0,0,1,5.433333333
19,4,16,0.324,0.076,243.69,1.4,0,0,1,5.4
19,4,16.01,0.324,0.074,243.2,1.4,0,0,0,5.4
19,4,16.02,0.322,0.076,243.47,1.4,0,0,1,5.366666667
19,4,16.03,0.322,0.078,244.1,1.4,0,0,1,5.366666667
19,4,16.04,0.32,0.078,244.05,1.4,0,0,0,5.333333333
19,4,16.05,0.318,0.076,243.46,1.2,0,0,1,5.3
19,4,16.06,0.316,0.074,242.86,1.2,0,0,1,5.266666667
19,4,16.07,0.318,0.074,243.33,1.2,0,0,0,5.3
19,4,16.08,0.316,0.076,243.45,1.2,0,0,1,5.266666667
19,4,16.09,0.31,0.066,243.36,1.2,0,0,1,5.166666667
19,4,16.1,0.308,0,243.33,1.4,0,0,0,5.133333333
19,4,16.11,0.358,0.106,243.47,1.4,0,0,1,5.966666667
19,4,16.12,0.354,0.106,243.57,1.4,0,0,1,5.9
19,4,16.13,0.352,0.108,243.87,1.4,0,0,0,5.866666667
19,4,16.14,0.35,0.108,244,1.4,0,0,1,5.833333333
19,4,16.15,0.348,0.108,243.91,1.4,0,0,1,5.8
19,4,16.16,0.348,0.11,244.37,1.4,0,0,0,5.8
19,4,16.17,0.346,0.11,244.45,1.4,0,0,1,5.766666667
19,4,16.18,0.348,0.112,244.91,1.4,0,0,1,5.8
19,4,16.19,0.346,0.112,244.87,1.4,0,0,0,5.766666667
19,4,16.2,0.346,0.112,245.1,1.4,0,0,1,5.766666667
19,4,16.21,0.346,0.112,245.28,1.4,0,0,1,5.766666667
19,4,16.22,0.346,0.114,245.63,1.4,0,0,0,5.766666667
19,4,16.23,0.338,0.102,245.37,1.4,0,0,1,5.633333333
19,4,16.24,0.25,0,245.4,1,0,0,1,4.166666667
19,4,16.25,0.25,0,245.46,1,0,0,0,4.166666667
19,4,16.26,0.25,0,245.2,1,0,0,1,4.166666667
19,4,16.27,0.25,0,244.96,1,0,0,1,4.166666667
19,4,16.28,0.25,0,244.62,1,0,0,1,4.166666667
19,4,16.29,0.248,0,244.35,1,0,0,0,4.133333333
19,4,16.3,0.248,0,244.36,1,0,0,1,4.133333333
19,4,16.31,0.25,0,244.48,1,0,0,1,4.166666667
19,4,16.32,0.25,0,244.55,1,0,0,0,4.166666667
19,4,16.33,0.25,0,244.54,1,0,0,1,4.166666667
19,4,16.34,0.25,0,245.12,1,0,0,1,4.166666667
19,4,16.35,0.25,0,244.85,1,0,0,0,4.166666667
19,4,16.36,0.25,0,244.87,1,0,0,1,4.166666667
19,4,16.37,0.25,0,245.16,1,0,0,1,4.166666667
19,4,16.38,0.25,0,245.04,1,0,0,0,4.166666667
19,4,16.39,0.25,0,245.1,1,0,0,1,4.166666667
19,4,16.4,0.25,0,245,1,0,0,1,4.166666667
19,4,16.41,0.25,0,244.83,1,0,0,0,4.166666667
19,4,16.42,0.25,0,245.31,1,0,0,1,4.166666667
19,4,16.43,0.27,0,245.28,1.2,0,0,1,4.5
19,4,16.44,0.452,0.216,244.99,2,0,0,0,7.533333333
19,4,16.45,0.434,0.218,244.79,2,0,0,1,7.233333333
19,4,16.46,0.432,0.218,244.64,2,0,0,1,7.2
19,4,16.47,0.43,0.218,244.84,2,0,0,0,7.166666667
19,4,16.48,0.428,0.22,244.9,2,0,0,1,7.133333333
19,4,16.49,0.738,0.302,244.03,3.4,0,0,5,12.3
19,4,16.5,1.01,0.366,243.8,4.4,0,0,11,16.83333333
19,4,16.51,1.034,0.362,243.61,4.4,0,0,11,17.23333333
19,4,16.52,1.056,0.358,243.39,4.6,0,0,11,17.6
19,4,16.53,1.06,0.354,242.92,4.6,0,0,12,17.66666667
19,4,16.54,0.432,0.218,243.41,2,0,0,1,7.2
19,4,16.55,0.41,0.212,242.96,1.8,0,0,1,6.833333333
19,4,16.56,0.368,0.146,242.88,1.6,0,0,1,6.133333333
19,4,16.57,0.26,0,243.07,1,0,0,0,4.333333333
19,4,16.58,0.246,0,243.14,1,0,0,1,4.1
19,4,16.59,0.248,0,243.29,1,0,0,1,4.133333333
19,4,17,0.246,0,242.87,1,0,0,0,4.1
19,4,17.01,0.246,0,242.82,1,0,0,1,4.1
19,4,17.02,0.246,0,243.11,1,0,0,1,4.1
19,4,17.03,0.244,0,241.91,1,0,0,0,4.066666667
19,4,17.04,0.244,0,241.2,1,0,0,1,4.066666667
19,4,17.05,0.244,0,241.83,1,0,0,1,4.066666667
19,4,17.06,0.244,0,241.39,1,0,0,0,4.066666667
19,4,17.07,0.29,0,241.62,1.4,0,0,1,4.833333333
19,4,17.08,0.33,0.09,241.85,1.4,0,1,1,5.5
19,4,17.09,0.328,0.09,241.76,1.4,0,1,0,5.466666667
19,4,17.1,0.328,0.09,241.54,1.4,0,2,1,5.466666667
19,4,17.11,0.33,0.09,241.74,1.4,0,1,1,5.5
19,4,17.12,0.332,0.092,242.4,1.4,0,1,0,5.533333333
19,4,17.13,0.332,0.09,241.81,1.4,0,2,1,5.533333333
19,4,17.14,0.33,0.09,241.66,1.4,0,1,1,5.5
19,4,17.15,0.33,0.09,241.54,1.4,0,2,0,5.5
19,4,17.16,0.348,0.1,240.83,1.6,0,1,1,5.8
19,4,17.17,0.436,0.22,240.56,2,0,1,1,7.266666667
19,4,17.18,0.434,0.224,241.21,2,0,2,0,7.233333333
19,4,17.19,0.43,0.224,241.3,2,0,1,1,7.166666667
19,4,17.2,0.428,0.222,241.04,2,0,2,1,7.133333333
19,4,17.21,0.426,0.224,241.38,2,0,1,0,7.1
19,4,17.22,0.424,0.224,241.23,2,0,1,1,7.066666667
19,4,17.23,0.42,0.224,241.33,2,0,2,1,7
19,4,17.24,0.416,0.22,240.24,1.8,0,1,0,6.933333333
19,4,17.25,0.416,0.224,241.22,1.8,0,1,1,6.933333333
19,4,17.26,0.418,0.226,241.8,1.8,0,2,1,6.966666667
19,4,17.27,0.416,0.226,241.94,1.8,0,1,0,6.933333333
19,4,17.28,0.414,0.226,241.76,1.8,0,1,1,6.9
19,4,17.29,0.416,0.228,242.37,1.8,0,1,1,6.933333333
19,4,17.3,0.36,0.126,242.21,1.6,0,2,0,6
19,4,17.31,0.398,0.196,242.1,1.8,0,1,1,6.633333333
19,4,17.32,0.396,0.196,242.13,1.8,0,1,1,6.6
19,4,17.33,0.396,0.196,242.05,1.8,0,1,0,6.6
19,4,17.34,0.328,0.084,242.38,1.4,0,0,1,5.466666667
19,4,17.35,0.32,0.072,241.79,1.4,0,0,1,5.333333333
19,4,17.36,0.318,0.072,241.65,1.4,0,0,0,5.3
19,4,17.37,0.318,0.072,241.57,1.2,0,0,1,5.3
19,4,17.38,0.314,0.07,241.02,1.2,0,0,1,5.233333333
19,4,17.39,0.314,0.07,241.19,1.2,0,0,0,5.233333333
19,4,17.4,0.314,0.072,241.59,1.2,0,0,1,5.233333333
19,4,17.41,0.314,0.072,241.88,1.2,0,0,1,5.233333333
19,4,17.42,0.308,0.064,241.96,1.2,0,0,0,5.133333333
19,4,17.43,0.244,0,241.49,1,0,0,1,4.066666667
19,4,17.44,0.244,0,241.36,1,0,0,1,4.066666667
19,4,17.45,0.244,0,241.69,1,0,0,0,4.066666667
19,4,17.46,0.244,0,241.65,1,0,0,1,4.066666667
19,4,17.47,0.244,0,241.68,1,0,0,1,4.066666667
19,4,17.48,0.244,0,241.34,1,0,0,0,4.066666667
19,4,17.49,0.244,0,241.7,1,0,0,1,4.066666667
19,4,17.5,0.344,0.074,241.26,1.4,0,0,1,5.733333333
19,4,17.51,0.354,0.104,242.04,1.4,0,0,0,5.9
19,4,17.52,0.35,0.104,242.24,1.4,0,0,1,5.833333333
19,4,17.53,0.348,0.104,242.27,1.4,0,0,1,5.8
19,4,17.54,0.346,0.104,242.09,1.4,0,0,0,5.766666667
19,4,17.55,0.346,0.104,242.31,1.4,0,0,1,5.766666667
19,4,17.56,0.344,0.104,242.21,1.4,0,0,1,5.733333333
19,4,17.57,0.344,0.104,242.36,1.4,0,0,0,5.733333333
19,4,17.58,0.342,0.104,242.45,1.4,0,0,1,5.7
19,4,17.59,0.342,0.104,242.12,1.4,0,0,1,5.7
19,4,18,0.34,0.102,241.88,1.4,0,0,0,5.666666667
19,4,18.01,0.34,0.102,241.74,1.4,0,0,1,5.666666667
19,4,18.02,0.34,0.102,241.89,1.4,0,0,1,5.666666667
19,4,18.03,0.288,0,242.35,1.2,0,0,0,4.8
19,4,18.04,0.246,0,242.63,1,0,0,1,4.1
19,4,18.05,0.248,0,242.93,1,0,0,1,4.133333333
19,4,18.06,0.248,0,243.43,1,0,0,0,4.133333333
19,4,18.07,0.248,0,243.3,1,0,0,1,4.133333333
19,4,18.08,0.248,0,243.54,1,0,0,1,4.133333333
19,4,18.09,0.248,0,243.57,1,0,0,0,4.133333333
19,4,18.1,0.248,0,243.36,1,0,0,1,4.133333333
19,4,18.11,0.248,0,243.44,1,0,0,1,4.133333333
19,4,18.12,0.248,0,243.34,1,0,0,0,4.133333333
19,4,18.13,0.248,0,243.33,1,0,0,1,4.133333333
19,4,18.14,0.248,0,243.31,1,0,0,1,4.133333333
19,4,18.15,0.324,0.138,243.14,1.4,0,0,0,5.4
19,4,18.16,0.35,0.166,243.03,1.6,0,0,1,5.833333333
19,4,18.17,0.43,0.24,242.76,2,0,0,1,7.166666667
19,4,18.18,0.43,0.264,243.14,2,0,0,0,7.166666667
19,4,18.19,0.432,0.266,243.1,2,0,0,1,7.2
19,4,18.2,0.43,0.266,242.94,2,0,0,1,7.166666667
19,4,18.21,0.426,0.262,242.15,2,0,0,0,7.1
19,4,18.22,0.426,0.264,242.26,2,0,0,1,7.1
19,4,18.23,0.5,0.344,242.22,2.6,0,0,1,8.333333333
19,4,18.24,0.53,0.398,242,2.6,0,0,0,8.833333333
19,4,18.25,0.524,0.398,241.8,2.6,0,0,1,8.733333333
19,4,18.26,0.522,0.396,241.42,2.6,0,0,1,8.7
19,4,18.27,0.516,0.39,240.4,2.6,0,0,0,8.6
19,4,18.28,0.516,0.394,241.08,2.6,0,0,1,8.6
19,4,18.29,0.468,0.324,241.42,2.4,0,0,1,7.8
19,4,18.3,0.444,0.286,240.24,2.2,0,0,0,7.4
19,4,18.31,0.446,0.294,241.53,2.2,0,0,1,7.433333333
19,4,18.32,0.446,0.294,241.71,2.2,0,0,1,7.433333333
19,4,18.33,0.448,0.298,242.31,2.2,0,0,0,7.466666667
19,4,18.34,0.446,0.294,241.7,2.2,0,0,1,7.433333333
19,4,18.35,0.442,0.29,241.05,2.2,0,0,1,7.366666667
19,4,18.36,0.436,0.284,241.79,2,0,0,0,7.266666667
19,4,18.37,0.352,0.158,241.62,1.6,0,0,1,5.866666667
19,4,18.38,0.35,0.154,240.75,1.6,0,0,1,5.833333333
19,4,18.39,0.352,0.158,241.61,1.6,0,0,0,5.866666667
19,4,18.4,0.31,0.084,242.58,1.4,0,0,1,5.166666667
19,4,18.41,0.248,0,242.11,1,0,0,1,4.133333333
19,4,18.42,0.266,0,241.3,1,0,0,0,4.433333333
19,4,18.43,0.36,0,242.38,1.4,0,0,1,6
19,4,18.44,0.37,0,242.76,1.4,0,0,1,6.166666667
19,4,18.45,0.386,0,241.51,1.6,0,0,0,6.433333333
19,4,18.46,0.39,0,242.76,1.6,0,0,1,6.5
19,4,18.47,0.39,0,242.89,1.6,0,0,1,6.5
19,4,18.48,0.388,0,242.28,1.6,0,0,0,6.466666667
19,4,18.49,0.354,0,241.64,1.6,0,0,1,5.9
19,4,18.5,0.338,0,242.42,1.4,0,0,1,5.633333333
19,4,18.51,0.336,0,241.83,1.4,0,0,0,5.6
19,4,18.52,0.334,0,240.33,1.4,0,0,1,5.566666667
19,4,18.53,0.336,0,241.39,1.4,0,0,1,5.6
19,4,18.54,0.336,0,241.64,1.4,0,0,0,5.6
19,4,18.55,0.336,0,241.11,1.4,0,0,1,5.6
19,4,18.56,0.374,0,241.16,1.8,0,0,1,6.233333333
19,4,18.57,0.446,0.096,241.86,2,0,0,0,7.433333333
19,4,18.58,0.44,0.094,241.21,2,0,0,1,7.333333333
19,4,18.59,0.436,0.092,240.11,2,0,0,1,7.266666667
19,4,19,0.436,0.094,241.27,1.8,0,0,0,7.266666667
19,4,19.01,0.442,0.098,241.73,2,0,0,1,7.366666667
19,4,19.02,0.44,0.098,241.85,2,0,0,1,7.333333333
19,4,19.03,0.48,0.13,241.52,2.2,0,0,0,8
19,4,19.04,0.508,0.198,240.78,2.2,0,0,1,8.466666667
19,4,19.05,0.502,0.196,240.03,2.2,0,0,1,8.366666667
19,4,19.06,0.502,0.198,240.64,2.2,0,0,0,8.366666667
19,4,19.07,0.504,0.202,241.86,2.2,0,0,1,8.4
19,4,19.08,0.504,0.204,242.25,2.2,0,0,1,8.4
19,4,19.09,0.5,0.202,241.38,2.2,0,0,0,8.333333333
19,4,19.1,0.418,0.084,242.86,1.8,0,0,1,6.966666667
19,4,19.11,0.408,0.072,243.14,1.8,0,0,1,6.8
19,4,19.12,0.406,0.07,242.23,1.8,0,0,0,6.766666667
19,4,19.13,0.406,0.07,242.57,1.8,0,0,1,6.766666667
19,4,19.14,0.406,0.072,242.71,1.8,0,0,1,6.766666667
19,4,19.15,0.406,0.072,242.95,1.8,0,0,0,6.766666667
19,4,19.16,0.35,0,242.82,1.6,0,0,1,5.833333333
19,4,19.17,0.342,0,242.15,1.6,0,0,1,5.7
19,4,19.18,0.342,0,242.82,1.6,0,0,0,5.7
19,4,19.19,0.43,0.074,242.73,2,0,1,1,7.166666667
19,4,19.2,0.426,0.09,242.27,1.8,0,1,1,7.1
19,4,19.21,0.49,0.112,243.19,2.4,0,1,1,8.166666667
19,4,19.22,1,0.226,241.88,4.2,0,2,10,16.66666667
19,4,19.23,1.02,0.224,241.58,4.4,0,1,11,17
19,4,19.24,1.048,0.218,241.2,4.4,0,2,11,17.46666667
19,4,19.25,1.06,0.216,241,4.4,0,1,12,17.66666667
19,4,19.26,0.862,0.176,241.45,3.8,0,1,8,14.36666667
19,4,19.27,0.418,0.088,241.67,1.8,0,2,1,6.966666667
19,4,19.28,0.418,0.086,241.02,1.8,0,1,1,6.966666667
19,4,19.29,0.442,0.104,241.69,2,0,2,0,7.366666667
19,4,19.3,0.528,0.228,242.85,2.4,0,1,1,8.8
19,4,19.31,0.532,0.228,242.88,2.4,0,1,0,8.866666667
19,4,19.32,0.528,0.228,242.96,2.4,0,2,1,8.8
19,4,19.33,0.524,0.224,242.14,2.4,0,1,1,8.733333333
19,4,19.34,0.522,0.228,242.83,2.4,0,2,1,8.7
19,4,19.35,0.522,0.23,243.43,2.4,0,1,0,8.7
19,4,19.36,0.518,0.232,243.58,2.4,0,1,1,8.633333333
19,4,19.37,0.516,0.228,243.02,2.4,0,2,1,8.6
19,4,19.38,0.504,0.22,241.44,2.2,0,1,0,8.4
19,4,19.39,0.504,0.224,242.18,2.2,0,1,1,8.4
19,4,19.4,0.504,0.224,242.18,2.2,0,1,1,8.4
19,4,19.41,0.504,0.228,242.75,2.2,0,2,0,8.4
19,4,19.42,0.5,0.224,241.78,2.2,0,1,1,8.333333333
19,4,19.43,0.432,0.122,241,2,0,1,1,7.2
19,4,19.44,0.408,0.088,241.91,1.8,0,1,0,6.8
19,4,19.45,0.372,0,241.58,1.6,0,1,1,6.2
19,4,19.46,0.342,0,241.51,1.6,0,0,1,5.7
19,4,19.47,0.338,0,240.71,1.4,0,0,0,5.633333333
19,4,19.48,0.338,0,240.77,1.6,0,0,1,5.633333333
19,4,19.49,0.34,0,241.47,1.4,0,0,1,5.666666667
19,4,19.5,0.38,0,240.91,1.8,0,0,0,6.333333333
19,4,19.51,0.414,0.064,240.54,1.8,0,0,1,6.9
19,4,19.52,0.41,0.064,240.47,1.8,0,0,0,6.833333333
19,4,19.53,0.406,0.064,240.67,1.8,0,0,1,6.766666667
19,4,19.54,0.408,0.066,241.28,1.8,0,0,1,6.8
19,4,19.55,0.408,0.066,241.46,1.8,0,0,0,6.8
19,4,19.56,0.404,0.066,241.5,1.8,0,0,1,6.733333333
19,4,19.57,0.402,0.066,241.06,1.8,0,0,1,6.7
19,4,19.58,0.404,0.066,241.63,1.8,0,0,0,6.733333333
19,4,19.59,0.402,0.064,241.06,1.8,0,0,1,6.7
19,4,20,0.402,0.066,241.63,1.8,0,0,1,6.7
19,4,20.01,0.408,0.066,241.29,1.8,0,0,0,6.8
19,4,20.02,0.496,0.094,242.01,2.2,0,0,1,8.266666667
19,4,20.03,0.562,0.098,242.93,2.4,0,0,1,9.366666667
19,4,20.04,0.554,0.096,242.15,2.4,0,0,0,9.233333333
19,4,20.05,0.512,0.096,242.43,2.2,0,0,1,8.533333333
19,4,20.06,0.402,0.098,241.53,1.8,0,0,1,6.7
19,4,20.07,1.182,0.116,240.89,6.8,9,0,0,19.7
19,4,20.08,2.806,0.154,239.17,11.6,39,0,1,46.76666667
19,4,20.09,2.756,0.158,238.42,11.6,39,0,1,45.93333333
19,4,20.1,2.744,0.158,238.02,11.4,38,0,0,45.73333333
19,4,20.11,2.742,0.158,237.96,11.4,39,0,1,45.7
19,4,20.12,2.754,0.16,238.56,11.4,38,0,1,45.9
19,4,20.13,2.758,0.16,238.79,11.4,39,0,0,45.96666667
19,4,20.14,2.758,0.162,238.73,11.4,38,0,1,45.96666667
19,4,20.15,2.766,0.162,239.04,11.6,39,0,1,46.1
19,4,20.16,2.688,0,239.34,11.2,39,0,0,44.8
19,4,20.17,2.694,0,239.94,11.2,39,0,1,44.9
19,4,20.18,2.804,0,239.73,11.6,39,0,1,46.73333333
19,4,20.19,2.828,0.128,239.79,11.8,39,0,0,47.13333333
19,4,20.2,2.992,0.13,239.65,12.4,39,0,1,49.86666667
19,4,20.21,3.326,0.126,239.59,13.8,39,0,1,55.43333333
19,4,20.22,3.242,0.126,239.25,13.4,39,0,0,54.03333333
19,4,20.23,5.378,0.106,236.35,23.2,38,0,1,89.63333333
19,4,20.24,6.322,0.114,235.31,26.8,37,0,1,105.3666667
19,4,20.25,4.178,0.13,237.81,18,38,0,0,69.63333333
19,4,20.26,3.756,0.132,238.01,15.8,39,0,1,62.6
19,4,20.27,3.35,0.124,238.46,14,38,0,0,55.83333333
19,4,20.28,3.304,0.222,238.49,13.8,38,0,1,55.06666667
19,4,20.29,3.268,0.166,238.15,13.6,39,0,1,54.46666667
19,4,20.3,4.588,0.504,236.13,19.8,38,0,0,76.46666667
19,4,20.31,3.33,0.228,237.28,14,38,0,1,55.5
19,4,20.32,3.278,0.218,237.28,13.8,38,0,1,54.63333333
19,4,20.33,3.272,0.218,237.23,13.8,38,0,0,54.53333333
19,4,20.34,3.354,0.33,236.39,14.2,38,0,1,55.9
19,4,20.35,3.346,0.34,236.29,14.2,38,0,1,55.76666667
19,4,20.36,3.344,0.342,236.38,14.2,38,0,0,55.73333333
19,4,20.37,1.248,0.318,239.06,5.8,5,0,1,20.8
19,4,20.38,1.356,0.388,239.64,6.4,0,0,1,22.6
19,4,20.39,1.598,0.426,239.26,7.6,1,0,0,26.63333333
19,4,20.4,1.106,0.318,239.89,4.8,0,0,1,18.43333333
19,4,20.41,1.106,0.32,239.95,4.8,0,0,0,18.43333333
19,4,20.42,1.104,0.316,239.59,4.8,1,0,1,18.4
19,4,20.43,0.828,0.228,239.73,3.6,0,0,1,13.8
19,4,20.44,0.832,0.228,239.82,3.6,1,0,0,13.86666667
19,4,20.45,0.834,0.228,240.02,3.6,0,0,1,13.9
19,4,20.46,0.828,0.226,239.82,3.6,1,0,1,13.8
19,4,20.47,0.822,0.228,239.75,3.6,0,0,0,13.7
19,4,20.48,0.818,0.224,238.85,3.6,1,0,1,13.63333333
19,4,20.49,0.776,0.164,238.29,3.4,0,0,1,12.93333333
19,4,20.5,0.724,0.094,238.6,3,1,0,0,12.06666667
19,4,20.51,0.726,0.094,238.59,3,0,0,1,12.1
19,4,20.52,0.764,0.072,238.82,3.2,1,0,1,12.73333333
19,4,20.53,0.824,0.062,238.38,3.4,0,0,0,13.73333333
19,4,20.54,0.798,0.056,238.17,3.4,0,0,1,13.3
19,4,20.55,0.792,0.06,240.05,3.2,1,0,1,13.2
19,4,20.56,0.79,0.058,239.43,3.2,0,0,0,13.16666667
19,4,20.57,0.788,0.058,239.02,3.2,1,0,1,13.13333333
19,4,20.58,0.794,0.062,240.63,3.2,0,0,1,13.23333333
19,4,20.59,0.812,0.062,240.8,3.4,1,0,0,13.53333333
19,4,21,0.996,0.056,240.26,4.2,0,0,1,16.6
19,4,21.01,0.998,0.058,240.72,4.2,1,0,1,16.63333333
19,4,21.02,1.834,0.138,240.58,8.4,0,0,8,30.56666667
19,4,21.03,3.024,0.064,239.69,12.8,1,0,19,50.4
19,4,21.04,2.572,0,240.05,10.8,1,0,19,42.86666667
19,4,21.05,2.888,0.066,239.66,12.2,1,0,18,48.13333333
19,4,21.06,2.598,0,240.6,11,2,0,19,43.3
19,4,21.07,2.87,0.058,240.57,12.2,1,0,18,47.83333333
